Date	Open	High	Low	Close	Adj Close	Volume
2017-01-03	77.260002	77.970001	76.93	77.33000200000001	75.658974	2075900
2017-01-04	77.529999	78.989998	77.5	78.699997	76.999367	1550500
2017-01-05	78.190002	78.690002	77.559998	78.599998	76.901527	1587500
2017-01-06	78.639999	79.5	78.300003	79.160004	77.449425	1634600
2017-01-09	78.800003	79.0	78.110001	78.239998	76.549301	1390000
2017-01-10	78.400002	78.400002	77.230003	77.349998	75.678528	2472400
2017-01-11	76.629997	78.360001	76.339996	78.33000200000001	76.637352	2787800
2017-01-12	78.739998	79.849998	78.099998	79.139999	77.42984799999999	3338600
2017-01-13	78.980003	79.57	78.620003	78.790001	77.087425	1933200
2017-01-17	79.349998	80.339996	79.25	79.849998	78.124504	2247400
2017-01-18	79.989998	80.43	79.220001	79.269997	77.557045	1615900
2017-01-19	79.230003	79.32	78.360001	78.889999	77.185249	1720300
2017-01-20	78.989998	79.790001	78.709999	79.629997	77.90926400000001	1853200
2017-01-23	79.529999	79.809998	79.120003	79.650002	77.928848	1188600
2017-01-24	79.779999	80.839996	79.699997	80.790001	79.044205	1283400
2017-01-25	81.050003	82.059998	80.900002	82.010002	80.23783900000001	1996500
2017-01-26	82.209999	83.33000200000001	81.639999	81.959999	80.188919	2746600
2017-01-27	81.58000200000001	81.779999	80.690002	80.959999	79.210533	1189100
2017-01-30	81.110001	81.110001	80.110001	80.870003	79.122475	1672500
2017-01-31	80.91999799999999	81.25	80.309998	81.209999	79.45513199999999	1891000
2017-02-01	80.83000200000001	81.290001	79.349998	79.91999799999999	78.192993	4869500
2017-02-02	82.910004	83.309998	80.860001	82.0	80.228065	5021800
2017-02-03	82.059998	83.5	81.940002	83.019997	81.225998	3395500
2017-02-06	82.989998	83.199997	82.559998	82.82	81.030327	2114500
2017-02-07	83.18	83.75	82.32	83.400002	81.597801	2402500
2017-02-08	83.110001	83.480003	82.199997	82.489998	80.707466	2263800
2017-02-09	82.489998	82.900002	82.290001	82.660004	80.873787	1535200
2017-02-10	82.559998	82.739998	82.150002	82.589996	80.805305	1684800
2017-02-13	82.809998	82.970001	82.43	82.589996	80.805305	1048900
2017-02-14	82.349998	83.559998	82.199997	83.25	81.451035	1666600
2017-02-15	83.33000200000001	83.940002	82.650002	83.540001	81.73477199999999	2035800
2017-02-16	83.360001	83.699997	82.519997	83.269997	81.47060400000001	1530100
2017-02-17	83.68	85.720001	83.589996	85.0	83.163223	6467700
